#DataName: Atmospheric Wind and Refractive Index Structure Constant
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-04-03T11:53:29
#DataLevel: L2
#DataVersion: V01.00
#DataStartTime: 2024-04-03T11:50:00.000
#DataEndTime: 2024-04-03T11:53:21.000
#RecordNumber: 50
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=576kW, WellRAntennaNum=931, WellTAntennaNum=576
#DeviceSpec: Freq=161.00MHz, PkPower=1152kW, RAntennaNum=931, TAntennaNum=576, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=4.00us, PlsCode=8-bit Complementary, PRF=5000.00Hz, PlsAccum=16, Range=30km, GateNum=50, Rmin=300m, EleAngle=15.0deg, BeamOrder=SZNEW, nFFT=1024, SpAverage=10
#Height(km): The Height Level of the Wind Data, F7.2, missingdata=NaN
#Horiz WS(m/s): Horizontal Wind Speed in m/s, F8.2, missingdata=-99999999
#Horiz_WD(m/s): Horizontal Direction in Degree, Clockwise from Due North, F8.2, missingdata=-99999999
#Verti_V(m/s): Vertical Velocity in m/s, F7.2, missingdata=-9999999
#Cn2(dB): Atmospheric Refractive index Structure Constant in dB, F7.2, missingdata=-9999999
#Credi: Credibility of Data, I5.3, missingdata=-99999
#-------------------------------------------------------------------
 Height Horiz_WS Horiz_WD Verti_V     Cn2 Credi
   0.30    13.31    67.07    0.01 -182.63   100
   0.90     0.86   195.44   -0.16 -162.86   100
   1.50     6.21   225.06   -0.59 -149.32   100
   2.10    10.04   238.30   -0.60 -142.00   100
   2.70    13.21   244.27   -0.35 -140.90   100
   3.30    14.81   247.27   -0.29 -140.07   100
   3.90    18.90   251.81   -0.06 -139.35   100
   4.50    19.82   255.41   -0.03 -139.35   100
   5.10    20.54   255.93   -0.04 -142.34   100
   5.70    20.54   260.19    0.03 -145.45   100
   6.30    21.12   265.88    0.08 -150.26   100
   6.90    22.61   268.12    0.18 -153.32   100
   7.50    24.54   269.05    0.22 -156.04   100
   8.10    25.99   269.49    0.26 -157.96   100
   8.70    27.17   270.23    0.22 -156.38   100
   9.30    28.76   273.77    0.24 -157.99   100
   9.90    31.10   278.16    0.20 -158.92   100
  10.50    33.29   279.89    0.22 -160.79    83
  11.10    34.71   279.48    0.21 -169.57    86
  11.70    35.79   276.64    0.22 -169.57    92
  12.30    36.14   274.31    0.33 -169.57    94
  12.90    36.80   271.21    0.46 -9999999    80
  13.50    38.51   274.69    0.73 -9999999    81
  14.10    52.15   287.48    1.21 -9999999    73
  14.70   109.79   285.53    8.03 -9999999    73
  15.30 -99999999 -99999999 -9999999 -9999999 -99999
  15.90 -99999999 -99999999 -9999999 -9999999 -99999
  16.50    93.08   287.47    8.42 -9999999    60
  17.10    41.64   295.64    4.91 -9999999    60
  17.70     3.06    13.76    0.86 -9999999    80
  18.30    26.62   312.31    4.86 -9999999    66
  18.90    32.29   312.79    5.94 -9999999    73
  19.50    36.78   324.62    7.22 -9999999    73
  20.10 -99999999 -99999999 -9999999 -9999999 -99999
  20.70 -99999999 -99999999 -9999999 -9999999 -99999
  21.30 -99999999 -99999999 -9999999 -9999999 -99999
  21.90 -99999999 -99999999 -9999999 -9999999 -99999
  22.50 -99999999 -99999999 -9999999 -9999999 -99999
  23.10 -99999999 -99999999 -9999999 -9999999 -99999
  23.70 -99999999 -99999999 -9999999 -9999999 -99999
  24.30 -99999999 -99999999 -9999999 -9999999 -99999
  24.90 -99999999 -99999999 -9999999 -9999999 -99999
  25.50 -99999999 -99999999 -9999999 -9999999 -99999
  26.10 -99999999 -99999999 -9999999 -9999999 -99999
  26.70 -99999999 -99999999 -9999999 -9999999 -99999
  27.30 -99999999 -99999999 -9999999 -149.58 -99999
  27.90 -99999999 -99999999 -9999999 -149.58 -99999
  28.50 -99999999 -99999999 -9999999 -160.86 -99999
  29.10 -99999999 -99999999 -9999999 -9999999 -99999
  29.70 -99999999 -99999999 -9999999 -172.14 -99999
