#DataName: Atmospheric Wind and Refractive Index Structure Constant
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-04-01T15:53:44
#DataLevel: L2
#DataVersion: V01.00
#DataStartTime: 2024-04-01T15:50:00.000
#DataEndTime: 2024-04-01T15:53:22.000
#RecordNumber: 50
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=576kW, WellRAntennaNum=931, WellTAntennaNum=576
#DeviceSpec: Freq=161.00MHz, PkPower=1152kW, RAntennaNum=931, TAntennaNum=576, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=4.00us, PlsCode=8-bit Complementary, PRF=5000.00Hz, PlsAccum=16, Range=30km, GateNum=50, Rmin=300m, EleAngle=15.0deg, BeamOrder=SZNEW, nFFT=1024, SpAverage=10
#Height(km): The Height Level of the Wind Data, F7.2, missingdata=NaN
#Horiz WS(m/s): Horizontal Wind Speed in m/s, F8.2, missingdata=-99999999
#Horiz_WD(m/s): Horizontal Direction in Degree, Clockwise from Due North, F8.2, missingdata=-99999999
#Verti_V(m/s): Vertical Velocity in m/s, F7.2, missingdata=-9999999
#Cn2(dB): Atmospheric Refractive index Structure Constant in dB, F7.2, missingdata=-9999999
#Credi: Credibility of Data, I5.3, missingdata=-99999
#-------------------------------------------------------------------
 Height Horiz_WS Horiz_WD Verti_V     Cn2 Credi
   0.30    16.95    35.30   -0.44 -192.63   100
   0.90     0.56   253.60   -0.13 -165.71   100
   1.50    10.12   233.77   -0.03 -142.29   100
   2.10    14.16   239.48   -0.06 -135.72   100
   2.70    14.95   238.58   -0.01 -135.72   100
   3.30    14.08   244.96   -0.08 -136.36   100
   3.90    13.11   251.88   -0.13 -137.92   100
   4.50    12.76   259.41   -0.08 -140.21   100
   5.10    14.86   261.71   -0.05 -144.38   100
   5.70    18.51   263.35   -0.11 -148.85   100
   6.30    22.63   259.10   -0.05 -153.43   100
   6.90    25.46   250.99   -0.13 -154.90   100
   7.50    27.46   245.82   -0.25 -156.06   100
   8.10    28.82   245.06   -0.36 -155.89   100
   8.70    31.39   247.23   -0.37 -155.89   100
   9.30    32.13   248.78   -0.36 -160.89   100
   9.90    34.16   250.10   -0.34 -165.29   100
  10.50    37.52   247.86   -0.19 -163.47   100
  11.10    37.95   246.99   -0.05 -169.36   100
  11.70    36.55   246.21   -0.02 -168.05   100
  12.30    37.48   243.16    0.31 -166.81    89
  12.90    36.79   244.97    0.63 -9999999   100
  13.50    33.37   248.95    0.36 -169.28    63
  14.10    29.30   253.62    0.25 -9999999    75
  14.70    23.40   260.22    0.55 -9999999    59
  15.30    19.82   255.88    0.68 -9999999    89
  15.90    19.82   255.88    0.68 -172.84    68
  16.50    15.50   253.05    4.95 -9999999    73
  17.10    11.52   242.18    0.68 -9999999    67
  17.70 -99999999 -99999999 -9999999 -9999999 -99999
  18.30 -99999999 -99999999 -9999999 -9999999 -99999
  18.90 -99999999 -99999999 -9999999 -9999999 -99999
  19.50 -99999999 -99999999 -9999999 -9999999 -99999
  20.10 -99999999 -99999999 -9999999 -9999999 -99999
  20.70 -99999999 -99999999 -9999999 -9999999 -99999
  21.30 -99999999 -99999999 -9999999 -9999999 -99999
  21.90 -99999999 -99999999 -9999999 -9999999 -99999
  22.50 -99999999 -99999999 -9999999 -9999999 -99999
  23.10 -99999999 -99999999 -9999999 -9999999 -99999
  23.70 -99999999 -99999999 -9999999 -9999999 -99999
  24.30 -99999999 -99999999 -9999999 -9999999 -99999
  24.90 -99999999 -99999999 -9999999 -9999999 -99999
  25.50 -99999999 -99999999 -9999999 -9999999 -99999
  26.10 -99999999 -99999999 -9999999 -9999999 -99999
  26.70 -99999999 -99999999 -9999999 -9999999 -99999
  27.30 -99999999 -99999999 -9999999 -147.50 -99999
  27.90 -99999999 -99999999 -9999999 -147.50 -99999
  28.50 -99999999 -99999999 -9999999 -155.24 -99999
  29.10 -99999999 -99999999 -9999999 -9999999 -99999
  29.70 -99999999 -99999999 -9999999 -162.98 -99999
